Row_No,Timestamp [ns],static_inv_entropy,static_pose_chi2_error,static_culled_keyframes,norm_static_inv_entropy,norm_static_pose_chi2_error,norm_static_culled_keyframes,scaled_norm_static_inv_entropy,scaled_norm_static_pose_chi2_error,scaled_norm_static_culled_keyframes,combined_value,theta_p_raw,theta_p,sigma_p
1124,1403638576227829504,0.2771189212799072,1.842579585,0.0,0.32036869512128,0.5500991233082706,-0.12973333333333334,0.32036869512128,0.5500991233082706,-0.12973333333333334,0.5500991233082706,0.4268361685542535,0.3256896100638277,33.24327139631894
1125,1403638576277829376,0.2835734486579895,1.777067636,0.0,0.32783057648322483,0.5303962815037593,-0.12973333333333334,0.32783057648322483,0.5303962815037593,-0.12973333333333334,0.5303962815037593,0.40715421992966405,0.30253437638784003,30.950903262396164
1126,1403638576327829504,0.2886340618133545,1.913505358,0.0,0.3336809963160168,0.5714301828571429,-0.12973333333333334,0.3336809963160168,0.5714301828571429,-0.12973333333333334,0.5714301828571429,0.44858636876715735,0.3512780809025381,35.77653000935127
1127,1403638576377829376,0.29332005977630615,1.736227716,0.0,0.33909833500151,0.5181135987969924,-0.12973333333333334,0.33909833500151,0.5181135987969924,-0.12973333333333334,0.5181135987969924,0.3950793463261653,0.2883286427366651,29.544535630929843
1128,1403638576427829504,0.2959572672843933,1.667991175,1.0,0.34214712980854717,0.49759133082706763,0.2036,0.34214712980854717,0.49759133082706763,0.2036,0.49759133082706763,0.37523229005088715,0.2649791647657496,27.232937311809213
1129,1403638576477829376,0.3014235496520996,1.625206989,1.0,0.3484665313897105,0.48472390646616537,0.2036,0.3484665313897105,0.48472390646616537,0.2036,0.48472390646616537,0.3629943797308539,0.25058162321276933,25.807580698064164
1130,1403638576527829504,0.30415838956832886,1.653492864,0.0,0.35162819603275014,0.4932309365413533,-0.12973333333333334,0.35162819603275014,0.4932309365413533,-0.12973333333333334,0.4932309365413533,0.3710675679244291,0.2600794916757989,26.74786967590409
1131,1403638576577829376,0.3072834610939026,1.711670405,0.0,0.35524099548428045,0.5107279413533834,-0.12973333333333334,0.35524099548428045,0.5107279413533834,-0.12973333333333334,0.5107279413533834,0.3878897277256671,0.27987026791254954,28.707156523342405
1132,1403638576627829504,0.3113861680030823,1.766555234,0.0,0.35998400925211826,0.5272346568421052,-0.12973333333333334,0.35998400925211826,0.5272346568421052,-0.12973333333333334,0.5272346568421052,0.4040318976043846,0.2988610560051584,30.587244544510682
1133,1403638576677829376,0.3158379793167114,1.677068548,0.0,0.36513061192683405,0.5003213678195488,-0.12973333333333334,0.36513061192683405,0.5003213678195488,-0.12973333333333334,0.5003213678195488,0.37784907635846127,0.2680577368923074,27.53771595233843
1134,1403638576727829504,0.32340359687805176,1.71396239,0.0,0.3738769906104645,0.5114172601503759,-0.12973333333333334,0.3738769906104645,0.5114172601503759,-0.12973333333333334,0.5114172601503759,0.38855850536362263,0.2806570651336737,28.7850494482337
1135,1403638576777829376,0.33092814683914185,1.551558122,0.0,0.38257589229958594,0.4625738712781955,-0.12973333333333334,0.38257589229958594,0.4625738712781955,-0.12973333333333334,0.4625738712781955,0.3422933475682413,0.22622746772734273,23.39651930500693
1136,1403638576827829504,0.34096086025238037,1.590741917,0.0,0.39417440491604666,0.4743584712781954,-0.12973333333333334,0.39417440491604666,0.4743584712781954,-0.12973333333333334,0.4743584712781954,0.3532499331399312,0.23911756839991907,24.672639271591986
1137,1403638576877829376,0.350155234336853,1.684770241,0.0,0.4048037391177492,0.5026376664661654,-0.12973333333333334,0.4048037391177492,0.5026376664661654,-0.12973333333333334,0.5026376664661654,0.38007489635789415,0.2706763486563461,27.796958516978265
1138,1403638576927829504,0.3575845956802368,1.490524127,1.0,0.4133925961621235,0.44421778255639094,0.2036,0.4133925961621235,0.44421778255639094,0.2036,0.44421778255639094,0.32548213057807435,0.20644956538596984,21.438506973211013
1139,1403638576977829376,0.36330872774124146,1.487469061,1.0,0.4200100898742676,0.4432989657142857,0.2036,0.4200100898742676,0.4432989657142857,0.2036,0.4432989657142857,0.3246487250468614,0.20546908829042515,21.34143974075209
1140,1403638577027829504,0.36567962169647217,1.656292639,1.0,0.4227510077415863,0.4940729741353383,0.2036,0.4227510077415863,0.4940729741353383,0.2036,0.4940729741353383,0.3718704049945989,0.2610240058759987,26.841376581723875
1141,1403638577077829376,0.3687915802001953,1.703745277,1.0,0.42634864763028363,0.5083444442105263,0.2036,0.42634864763028363,0.5083444442105263,0.2036,0.5083444442105263,0.3855808065964072,0.27715389011342023,28.438235121228605
1142,1403638577127829504,0.37435030937194824,1.544196108,0.0,0.4327749241294199,0.46035973172932326,-0.12973333333333334,0.4327749241294199,0.46035973172932326,-0.12973333333333334,0.46035973172932326,0.34024914859289707,0.2238225277563495,23.158430247878602
1143,1403638577177829376,0.37718093395233154,1.626984049,0.0,0.43604732248824457,0.48525836060150374,-0.12973333333333334,0.43604732248824457,0.48525836060150374,-0.12973333333333334,0.48525836060150374,0.3634995584212576,0.25117595108383245,25.86641915729941
1144,1403638577227829504,0.38023626804351807,1.938251971,0.0,0.4395795006283446,0.5788727732330826,-0.12973333333333334,0.4395795006283446,0.5788727732330826,-0.12973333333333334,0.5788727732330826,0.45628504109082435,0.3603353424597933,36.67319890351954
1145,1403638577277829376,0.38374871015548706,1.472203493,0.0,0.4436401273473839,0.438707817443609,-0.12973333333333334,0.4436401273473839,0.438707817443609,-0.12973333333333334,0.4436401273473839,0.324958083627461,0.2058330395617188,21.37747091661016
1146,1403638577327829504,0.3887038230895996,1.671197787,0.0,0.4493685816064735,0.4985557254135338,-0.12973333333333334,0.4493685816064735,0.4985557254135338,-0.12973333333333334,0.4985557254135338,0.3761558624981866,0.2660657205861019,27.34050633802409
1147,1403638577377829376,0.3941206932067871,1.740378228,1.0,0.4556308591985978,0.5193618730827068,0.2036,0.4556308591985978,0.5193618730827068,0.2036,0.5193618730827068,0.3962997418087533,0.2897644021279451,29.686675810666564
1148,1403638577427829504,0.3990306854248047,1.679592208,1.0,0.461307150780121,0.5010803633082707,0.2036,0.461307150780121,0.5010803633082707,0.2036,0.5010803633082707,0.37857785633326063,0.2689151250979537,27.622597384697414
1149,1403638577477829376,0.40677064657211304,1.54051294,0.0,0.4702550827423272,0.45925201203007515,-0.12973333333333334,0.4702550827423272,0.45925201203007515,-0.12973333333333334,0.4702550827423272,0.34942019768684635,0.23461199727864276,24.226587730585635
1150,1403638577527829504,0.41033315658569336,1.617413539,0.0,0.47437359142854724,0.48238001172932327,-0.12973333333333334,0.47437359142854724,0.48238001172932327,-0.12973333333333334,0.48238001172932327,0.36078206070880403,0.24797889495153416,25.549910600201883
1151,1403638577577829376,0.41267895698547363,1.830333443,0.0,0.4770854994051718,0.5464160730827067,-0.12973333333333334,0.4770854994051718,0.5464160730827067,-0.12973333333333334,0.5464160730827067,0.42312749387573173,0.32132646338321386,32.81131987493817
1152,1403638577627829504,0.42024683952331543,1.868275815,0.0,0.48583449655874617,0.5578273127819549,-0.12973333333333334,0.48583449655874617,0.5578273127819549,-0.12973333333333334,0.5578273127819549,0.4346626689850928,0.334897257629521,34.15482850532258
1153,1403638577677829376,0.42456984519958496,1.779436558,0.0,0.4908321909821792,0.5311087392481203,-0.12973333333333334,0.4908321909821792,0.5311087392481203,-0.12973333333333334,0.5311087392481203,0.4078591850177475,0.303363747079703,31.033010960890596
1154,1403638577727829504,0.4280881881713867,2.0241536,0.0,0.49489963950449334,0.6047078496240601,-0.12973333333333334,0.49489963950449334,0.6047078496240601,-0.12973333333333334,0.6047078496240601,0.4834581104499362,0.39230365935286615,39.83806227593375
1155,1403638577777829376,0.4322355389595032,1.649069261,1.0,0.49969426469306727,0.4919005296240601,0.2036,0.49969426469306727,0.4919005296240601,0.2036,0.49969426469306727,0.3772473552992196,0.2673498297637878,27.467633146614993
1156,1403638577827829504,0.437774121761322,1.773078107,1.0,0.5060972505911238,0.5291964231578946,0.2036,0.5060972505911238,0.5291964231578946,0.2036,0.5291964231578946,0.4059681146534479,0.3011389584158211,30.81275688316629
1157,1403638577877829376,0.4419553279876709,1.701681154,0.0,0.5109310150146484,0.5077236553383458,-0.12973333333333334,0.5109310150146484,0.5077236553383458,-0.12973333333333334,0.5109310150146484,0.38808670205295037,0.28010200241523575,28.73009823910834
1158,1403638577927829504,0.4484350085258484,1.704003266,0.0,0.5184219751743913,0.5084220348872179,-0.12973333333333334,0.5184219751743913,0.5084220348872179,-0.12973333333333334,0.5184219751743913,0.39538069379419766,0.2886831691696443,29.579633747794787
1159,1403638577977829376,0.4553301930427551,1.682216057,0.0,0.5263932867546303,0.5018694908270677,-0.12973333333333334,0.5263932867546303,0.5018694908270677,-0.12973333333333334,0.5263932867546303,0.40320264836026104,0.2978854686591307,30.490661397253938
1160,1403638578027829504,0.4606902003288269,1.796727034,0.0,0.5325898269697421,0.5363088824060149,-0.12973333333333334,0.5325898269697421,0.5363088824060149,-0.12973333333333334,0.5363088824060149,0.4130198799050859,0.30943515282951284,31.63408013012177
1161,1403638578077829376,0.4676041007041931,1.482777939,0.0,0.5405827753805701,0.44188810195488715,-0.12973333333333334,0.5405827753805701,0.44188810195488715,-0.12973333333333334,0.5405827753805701,0.41728148917102353,0.3144488107894395,32.13043226815451
1162,1403638578127829504,0.4751793146133423,1.550534594,0.0,0.5493402481079102,0.4622660433082706,-0.12973333333333334,0.5493402481079102,0.4622660433082706,-0.12973333333333334,0.5493402481079102,0.42607089589123914,0.32478928928381073,33.15413963909726
1163,1403638578177829376,0.4817420244216919,1.703101783,1.0,0.5569271958632276,0.508150912180451,0.2036,0.5569271958632276,0.508150912180451,0.2036,0.5569271958632276,0.4337479864050318,0.33382116047650806,34.0482948871743
1164,1403638578227829504,0.4874728322029114,2.000562777,1.0,0.5635524071709959,0.5976128652631578,0.2036,0.5635524071709959,0.5976128652631578,0.2036,0.5976128652631578,0.4759256201320164,0.38344190603766637,38.960748697728974
1165,1403638578277829376,0.49454212188720703,1.923951128,1.0,0.5717249964013954,0.5745717678195488,0.2036,0.5717249964013954,0.5745717678195488,0.2036,0.5745717678195488,0.45182906115822025,0.355093013127318,36.154208299604484
1166,1403638578327829504,0.5026018917560577,2.03966266,0.0,0.5810426494289684,0.6093722285714285,-0.12973333333333334,0.5810426494289684,0.6093722285714285,-0.12973333333333334,0.6093722285714285,0.4884393102522878,0.39816389441445627,40.41822554703117
1167,1403638578377829376,0.5094599425792694,2.146538384,0.0,0.5889710318835485,0.6415153034586465,-0.12973333333333334,0.5889710318835485,0.6415153034586465,-0.12973333333333334,0.6415153034586465,0.5234047097759699,0.43929965855996456,44.49066619743649
1168,1403638578427829504,0.5162616074085236,1.880234867,0.0,0.5968342282179463,0.5614240201503758,-0.12973333333333334,0.5968342282179463,0.5614240201503758,-0.12973333333333334,0.5968342282179463,0.47510221879698966,0.3824731985846937,38.86484665988468
1169,1403638578477829376,0.5235693752765656,1.571637435,0.0,0.605282514770596,0.46861276240601496,-0.12973333333333334,0.605282514770596,0.46861276240601496,-0.12973333333333334,0.605282514770596,0.48407055466367277,0.3930241819572621,39.909394013768946
1170,1403638578527829504,0.5278860032558441,1.755006065,0.0,0.6102728361339238,0.5237612225563909,-0.12973333333333334,0.6102728361339238,0.5237612225563909,-0.12973333333333334,0.6102728361339238,0.4894037692466669,0.3992985520549023,40.530556653435326
1171,1403638578577829376,0.5368090569972992,1.428618661,0.0,0.6205885051991898,0.42559959729323305,-0.12973333333333334,0.6205885051991898,0.42559959729323305,-0.12973333333333334,0.6205885051991898,0.5005129766211678,0.41236820778960914,41.82445257117131
1172,1403638578627829504,0.5455626845359802,1.641493687,0.0,0.6307083058219425,0.48962216150375937,-0.12973333333333334,0.6307083058219425,0.48962216150375937,-0.12973333333333334,0.6307083058219425,0.5115231729269698,0.4253213799140821,43.106816611494125
1173,1403638578677829376,0.5481305420398712,1.53103068,1.0,0.6336769272137239,0.45640020451127816,0.2036,0.6336769272137239,0.45640020451127816,0.2036,0.6336769272137239,0.5147741831838222,0.4291460978633202,43.4854636884687
1174,1403638578727829504,0.558245062828064,1.611277483,1.0,0.6453700148301318,0.48053458135338345,0.2036,0.6453700148301318,0.48053458135338345,0.2036,0.6453700148301318,0.5276738589753223,0.44432218702979087,44.987896515949295
1175,1403638578777829376,0.5621810257434845,1.695508319,1.0,0.6499202609751266,0.5058671636090225,0.2036,0.6499202609751266,0.5058671636090225,0.2036,0.6499202609751266,0.5327345471415749,0.45027593781361747,45.57731784354813
1176,1403638578827829504,0.5667398571968079,1.522568597,0.0,0.6551905863546912,0.4538552171428571,-0.12973333333333334,0.6551905863546912,0.4538552171428571,-0.12973333333333334,0.6551905863546912,0.5386249466811023,0.4572058196248262,46.263376142857794
1177,1403638578877829376,0.5756428241729736,1.633355125,0.0,0.665483033725981,0.48717447368421046,-0.12973333333333334,0.665483033725981,0.48717447368421046,-0.12973333333333334,0.665483033725981,0.5502182395589195,0.47084498771637584,47.61365378392121
1178,1403638578927829504,0.5824176967144012,1.795421509,0.0,0.6733152563172269,0.5359162433082707,-0.12973333333333334,0.6733152563172269,0.5359162433082707,-0.12973333333333334,0.6733152563172269,0.5591206597554081,0.48131842324165663,48.65052390092401
1179,1403638578977829376,0.5864546597003937,1.463373907,0.0,0.6779822655495881,0.4360523028571428,-0.12973333333333334,0.6779822655495881,0.4360523028571428,-0.12973333333333334,0.6779822655495881,0.5644586181622273,0.4875983743085027,49.27223905654177
1180,1403638579027829504,0.5924249887466431,1.653478343,0.0,0.6848843800539226,0.4932265693233082,-0.12973333333333334,0.6848843800539226,0.4932265693233082,-0.12973333333333334,0.6848843800539226,0.5723988166048047,0.49693978424094676,50.19703863985373
1181,1403638579077829376,0.5973261594772339,1.819063428,0.0,0.6905504733840854,0.5430265948872179,-0.12973333333333334,0.6905504733840854,0.5430265948872179,-0.12973333333333334,0.6905504733840854,0.5789581814968835,0.5046566841139806,50.961011727284074
1182,1403638579127829504,0.6073887348175049,1.415171706,0.0,0.7021835084595432,0.42155540030075184,-0.12973333333333334,0.7021835084595432,0.42155540030075184,-0.12973333333333334,0.7021835084595432,0.5925422364765831,0.5206379252665684,52.54315460139027
1183,1403638579177829376,0.6114702224731445,1.594555316,0.0,0.706901991298433,0.47550535819548867,-0.12973333333333334,0.706901991298433,0.47550535819548867,-0.12973333333333334,0.706901991298433,0.5980972793354217,0.5271732698063785,53.19015371083147
1184,1403638579227829504,0.6182323694229126,1.531195507,0.0,0.7147195022230204,0.4564497765413534,-0.12973333333333334,0.7147195022230204,0.4564497765413534,-0.12973333333333334,0.7147195022230204,0.6073586739749969,0.5380690282058787,54.26883379238198
1185,1403638579277829376,0.6236426532268524,1.726244347,0.0,0.7209741655801762,0.5151110818045113,-0.12973333333333334,0.7209741655801762,0.5151110818045113,-0.12973333333333334,0.7209741655801762,0.6148208788633942,0.5468480927804638,55.137961185265915
1186,1403638579327829504,0.6334957480430603,1.954576707,0.0,0.7323650266393761,0.5837824682706766,-0.12973333333333334,0.7323650266393761,0.5837824682706766,-0.12973333333333334,0.7323650266393761,0.6285313727978361,0.562978085644513,56.734830478806785
1187,1403638579377829376,0.6355145275592804,1.862121618,0.0,0.7346988757910756,0.5559764264661654,-0.12973333333333334,0.7346988757910756,0.5559764264661654,-0.12973333333333334,0.7346988757910756,0.6313598153479737,0.5663056651152631,57.06426084641105
1188,1403638579427829504,0.6431463360786438,1.627504946,0.0,0.743521775813461,0.4854150213533834,-0.12973333333333334,0.743521775813461,0.4854150213533834,-0.12973333333333334,0.743521775813461,0.6421123265917927,0.5789556783432855,58.31661215598527
1189,1403638579477829376,0.6472527384757996,1.650898982,0.0,0.7482690618217336,0.4924508216541353,-0.12973333333333334,0.7482690618217336,0.4924508216541353,-0.12973333333333334,0.7482690618217336,0.6479372426649697,0.5858085207823173,58.99504355744941
1190,1403638579527829504,0.6548874974250793,1.646238571,0.0,0.7570953727457564,0.49104919428571425,-0.12973333333333334,0.7570953727457564,0.49104919428571425,-0.12973333333333334,0.7570953727457564,0.6588408943169956,0.5986363462552888,60.26499827927359
1191,1403638579577829376,0.6634763479232788,1.745340296,0.0,0.7670246796800911,0.5208542243609022,-0.12973333333333334,0.7670246796800911,0.5208542243609022,-0.12973333333333334,0.7670246796800911,0.6712227228888034,0.6132032033985921,61.707117136460624
1192,1403638579627829504,0.6758114695549011,1.825184166,0.0,0.7812849359016198,0.5448674183458646,-0.12973333333333334,0.7812849359016198,0.5448674183458646,-0.12973333333333334,0.7812849359016198,0.689221697837115,0.6343784680436646,63.803468336322794
1193,1403638579677829376,0.686945915222168,1.728118555,0.0,0.7941571274244716,0.5156747533834586,-0.12973333333333334,0.7941571274244716,0.5156747533834586,-0.12973333333333334,0.7941571274244716,0.7056905750388507,0.6537536176927655,65.72160815158378
1194,1403638579727829504,0.6927838921546936,2.146369695,0.0,0.8009062337048481,0.641464569924812,-0.12973333333333334,0.8009062337048481,0.641464569924812,-0.12973333333333334,0.8009062337048481,0.7144105713692674,0.6640124369050205,66.73723125359703
1195,1403638579777829376,0.698694497346878,2.348063877,0.0,0.8077393032911885,0.7021244742857142,-0.12973333333333334,0.8077393032911885,0.7021244742857142,-0.12973333333333334,0.8077393032911885,0.7232992096093239,0.6744696583639105,67.77249617802714
1196,1403638579827829504,0.6986630856990814,2.161762326,0.0,0.807702989247493,0.6460939326315789,-0.12973333333333334,0.807702989247493,0.6460939326315789,-0.12973333333333334,0.807702989247493,0.7232518106232878,0.6744138948509268,67.76697559024176
1197,1403638579877829376,0.6950417160987854,1.944622212,0.0,0.8035164347962838,0.5807886351879699,-0.12973333333333334,0.8035164347962838,0.5807886351879699,-0.12973333333333334,0.8035164347962838,0.7177988229431053,0.6679986152271826,67.13186290749108
1198,1403638579927829504,0.6940070390701294,2.575645951,0.0,0.8023202763816525,0.7705702108270676,-0.12973333333333334,0.8023202763816525,0.7705702108270676,-0.12973333333333334,0.8023202763816525,0.7162450149914812,0.6661706058723308,66.95088998136075
1199,1403638579977829376,0.6875978708267212,2.404474557,0.0,0.7949108333256892,0.719090092330827,-0.12973333333333334,0.7949108333256892,0.719090092330827,-0.12973333333333334,0.7949108333256892,0.7066614633041758,0.6548958391813833,65.83468807895694
1200,1403638580027829504,0.6919404566287994,2.295957116,0.0,0.7999311637327161,0.6864532679699247,-0.12973333333333334,0.7999311637327161,0.6864532679699247,-0.12973333333333334,0.7999311637327161,0.7131471191392719,0.6625260225167904,66.59007622916225
1201,1403638580077829376,0.6962495446205139,2.383943016,1.0,0.804912768347415,0.7129151927819548,0.2036,0.804912768347415,0.7129151927819548,0.2036,0.804912768347415,0.7196150108312711,0.670135306860319,67.34339537917158
1202,1403638580127829504,0.7015027105808258,2.025263957,1.0,0.8109857925789894,0.6050417915789473,0.2036,0.8109857925789894,0.6050417915789473,0.2036,0.8109857925789894,0.7275436599431342,0.6794631293448637,68.2668498051415
1203,1403638580177829376,0.7071488797664642,2.087996766,1.0,0.8175131557993807,0.6239088018045111,0.2036,0.8175131557993807,0.6239088018045111,0.2036,0.8175131557993807,0.7361193328395048,0.6895521562817704,69.26566347189527
1204,1403638580227829504,0.7060465812683105,2.047944941,0.0,0.8162388222755035,0.6118631401503759,-0.12973333333333334,0.8162388222755035,0.6118631401503759,-0.12973333333333334,0.8162388222755035,0.7344407086591109,0.6875773043048364,69.07015312617881
1205,1403638580277829376,0.6959048509597778,1.795785504,0.0,0.8045142785662172,0.5360257154887217,-0.12973333333333334,0.8045142785662172,0.5360257154887217,-0.12973333333333334,0.8045142785662172,0.7190964431612965,0.6695252272485841,67.28299749760983
1206,1403638580327829504,0.681077241897583,1.975200691,0.0,0.7873725339856451,0.5899851702255638,-0.12973333333333334,0.7873725339856451,0.5899851702255638,-0.12973333333333334,0.7873725339856451,0.6969838452555579,0.6435104061830093,64.70753021211792
1207,1403638580377829376,0.6706611812114716,2.003500202,0.0,0.775330845331181,0.5984963013533835,-0.12973333333333334,0.775330845331181,0.5984963013533835,-0.12973333333333334,0.775330845331181,0.6816753554992641,0.6255004182344283,62.924541405208394
1208,1403638580427829504,0.658372312784195,1.770267455,0.0,0.7611240610221907,0.5283511142857142,-0.12973333333333334,0.7611240610221907,0.5283511142857142,-0.12973333333333334,0.7611240610221907,0.6638498446150187,0.6045292289588455,60.84839366692571
1209,1403638580477829376,0.6494221389293671,1.799022324,0.0,0.7507770392247018,0.5369991951879699,-0.12973333333333334,0.7507770392247018,0.5369991951879699,-0.12973333333333334,0.7507770392247018,0.6510257103427107,0.5894420121678949,59.3547592046216
1210,1403638580527829504,0.6443043351173401,1.866474216,0.0,0.7448605030258267,0.5572854784962405,-0.12973333333333334,0.7448605030258267,0.5572854784962405,-0.12973333333333334,0.7448605030258267,0.6437521452812914,0.5808848768015193,58.507602803350416
1211,1403638580577829376,0.6360129714012146,1.729139743,0.0,0.7352751114464908,0.515981877593985,-0.12973333333333334,0.7352751114464908,0.515981877593985,-0.12973333333333334,0.7352751114464908,0.6320591845954893,0.5671284524652814,57.145716794062864
1212,1403638580627829504,0.6243529319763184,2.087952546,0.0,0.7217952970824489,0.6238955025563909,-0.12973333333333334,0.7217952970824489,0.6238955025563909,-0.12973333333333334,0.7217952970824489,0.6158040106478826,0.5480047184092737,55.25246712251809
1213,1403638580677829376,0.6148554682731628,1.952964268,0.0,0.7108155702579917,0.5832975242105263,-0.12973333333333334,0.7108155702579917,0.5832975242105263,-0.12973333333333334,0.7108155702579917,0.6027246409249397,0.5326172246175761,53.72910523714003
1214,1403638580727829504,0.6039494872093201,2.046080367,0.0,0.6982074996639538,0.6113023660150375,-0.12973333333333334,0.6982074996639538,0.6113023660150375,-0.12973333333333334,0.6982074996639538,0.5878816103124118,0.515154835661661,52.000328730504435
1215,1403638580777829376,0.5981903374195099,1.780152256,0.0,0.6915495230283352,0.5313239867669173,-0.12973333333333334,0.6915495230283352,0.5313239867669173,-0.12973333333333334,0.6915495230283352,0.5801185926417566,0.5060218736961842,51.096165495922236
1216,1403638580827829504,0.5954089760780334,2.019946643,0.0,0.6883340763907901,0.6034425993984962,-0.12973333333333334,0.6883340763907901,0.6034425993984962,-0.12973333333333334,0.6883340763907901,0.5763879382927272,0.501632868579679,50.66165398938823
1217,1403638580877829376,0.5964029729366302,1.77942294,0.0,0.689483205707087,0.5311046436090224,-0.12973333333333334,0.689483205707087,0.5311046436090224,-0.12973333333333334,0.689483205707087,0.5777198141676899,0.5031997813737529,50.816778356001535
1218,1403638580927829504,0.5966759622097015,1.907907389,0.0,0.6897988002424296,0.5697465831578947,-0.12973333333333334,0.6897988002424296,0.5697465831578947,-0.12973333333333334,0.6897988002424296,0.578085865811296,0.5036304303662306,50.859412606256825
1219,1403638580977829376,0.5968918800354004,1.286049756,0.0,0.6900484162258964,0.3827217311278195,-0.12973333333333334,0.6900484162258964,0.3827217311278195,-0.12973333333333334,0.6900484162258964,0.578375472114936,0.5039711436646306,50.89314322279843
1220,1403638581027829504,0.6017070412635803,1.46668402,0.0,0.6956150766052952,0.4370478255639097,-0.12973333333333334,0.6956150766052952,0.4370478255639097,-0.12973333333333334,0.6956150766052952,0.584852770349183,0.5115914945284507,51.64755795831662
1221,1403638581077829376,0.6037552952766418,1.497662092,0.0,0.6979830003198172,0.44636453894736833,-0.12973333333333334,0.6979830003198172,0.44636453894736833,-0.12973333333333334,0.6979830003198172,0.5876190073656694,0.5148458910184346,51.96974321082502
1222,1403638581127829504,0.6113072037696838,1.523468171,0.0,0.7067135303695767,0.45412576571428565,-0.12973333333333334,0.7067135303695767,0.45412576571428565,-0.12973333333333334,0.7067135303695767,0.5978749024511977,0.5269116499425854,53.16425334431596
1223,1403638581177829376,0.6201234757900238,1.335929906,0.0,0.716905752358409,0.39772327999999996,-0.12973333333333334,0.716905752358409,0.39772327999999996,-0.12973333333333334,0.716905752358409,0.6099617030118765,0.54113141530809,54.5720101155009
1224,1403638581227829504,0.6238256990909576,1.425498776,0.0,0.7211857792959048,0.42466128601503755,-0.12973333333333334,0.7211857792959048,0.42466128601503755,-0.12973333333333334,0.7211857792959048,0.6150741644458925,0.547146075818697,55.167461506051005
1225,1403638581277829376,0.6296590268611908,1.563692206,0.0,0.7279295108221859,0.466223219849624,-0.12973333333333334,0.7279295108221859,0.466223219849624,-0.12973333333333334,0.7279295108221859,0.6231740351248926,0.5566753354410501,56.110858208663956
1226,1403638581327829504,0.6409029960632324,1.714308391,0.0,0.7409283191482455,0.5115213206015038,-0.12973333333333334,0.7409283191482455,0.5115213206015038,-0.12973333333333334,0.7409283191482455,0.6389418177948063,0.5752256679938897,57.947341131395085
1227,1403638581377829376,0.6452160775661469,1.651917437,0.0,0.745914540538898,0.4927571239097744,-0.12973333333333334,0.745914540538898,0.4927571239097744,-0.12973333333333334,0.745914540538898,0.6450447906009642,0.5824056360011344,58.658157964112306
1228,1403638581427829504,0.6579146683216095,1.506481319,0.0,0.7605949922793174,0.4490169380451127,-0.12973333333333334,0.7605949922793174,0.4490169380451127,-0.12973333333333334,0.7605949922793174,0.6631908910588222,0.6037539894809674,60.77164495861577
1229,1403638581477829376,0.6621222496032715,1.350650605,0.0,0.7654592480962676,0.4021505578947368,-0.12973333333333334,0.7654592480962676,0.4021505578947368,-0.12973333333333334,0.7654592480962676,0.6692624596499382,0.6108970113528686,61.47880412393399
1230,1403638581527829504,0.6698945760726929,1.733920643,0.0,0.7744445966158299,0.517419742255639,-0.12973333333333334,0.7744445966158299,0.517419742255639,-0.12973333333333334,0.7744445966158299,0.6805559415951754,0.6241834607002064,62.79416260932043
1231,1403638581577829376,0.6735047101974487,1.480652819,0.0,0.7786181620779754,0.4412489681203007,-0.12973333333333334,0.7786181620779754,0.4412489681203007,-0.12973333333333334,0.7786181620779754,0.6858362153711683,0.6303955474954922,63.40915920205373
1232,1403638581627829504,0.6830209195613861,1.319383816,0.0,0.7896195601865735,0.39274701233082704,-0.12973333333333334,0.7896195601865735,0.39274701233082704,-0.12973333333333334,0.7896195601865735,0.6998609343628741,0.646895216897499,65.04262647285239
1233,1403638581677829376,0.6888487935066223,1.581667009,0.0,0.7963569867128582,0.4716291756390977,-0.12973333333333334,0.7963569867128582,0.4716291756390977,-0.12973333333333334,0.7963569867128582,0.708526379911524,0.65708985871944,66.05189601322456
1234,1403638581727829504,0.6969711780548096,1.637372066,0.0,0.805747026652959,0.48838257624060144,-0.12973333333333334,0.805747026652959,0.48838257624060144,-0.12973333333333334,0.805747026652959,0.72070132760358,0.671413326592447,67.46991933265225
1235,1403638581777829376,0.7045502960681915,1.439987036,0.0,0.8145090127955972,0.42901865744360895,-0.12973333333333334,0.8145090127955972,0.42901865744360895,-0.12973333333333334,0.8145090127955972,0.7321655257180507,0.6849006184918244,68.80516123069062
1236,1403638581827829504,0.7055374979972839,1.857393739,0.0,0.8156502867020624,0.5545545079699248,-0.12973333333333334,0.8156502867020624,0.5545545079699248,-0.12973333333333334,0.8156502867020624,0.7336661781223184,0.6866660919086098,68.97994309895238
1237,1403638581877829376,0.7092759907245636,1.610570449,0.0,0.8199722436122122,0.4803219395488721,-0.12973333333333334,0.8199722436122122,0.4803219395488721,-0.12973333333333334,0.8199722436122122,0.7393646353534326,0.6933701592393324,69.64364576469391
1238,1403638581927829504,0.7192744314670563,1.532816102,0.0,0.8315311346439958,0.4569371735338345,-0.12973333333333334,0.8315311346439958,0.4569371735338345,-0.12973333333333334,0.8315311346439958,0.7547264878953285,0.7114429269356806,71.43284976663237
1239,1403638581977829376,0.7270746529102325,1.220689529,0.0,0.8405487316881302,0.36306451999999995,-0.12973333333333334,0.8405487316881302,0.36306451999999995,-0.12973333333333334,0.8405487316881302,0.766834850790793,0.7256880597538742,72.84311791563354
